window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T085000Z,2022-11-30 08:50:00+00:00,BTC,13,0.04541885473120671,0.19419732518888727,0.07692307692307693,0.0,0,BUY,BUY,False,deterministic,jitter_30
BTC_20221130T085500Z,2022-11-30 08:55:00+00:00,BTC,26,0.07439871261326167,0.1815399932843334,0.038461538461538464,0.0,0,BUY,BUY,False,deterministic,jitter_30
BTC_20221130T090000Z,2022-11-30 09:00:00+00:00,BTC,47,0.0013748668926827404,0.3170873532394642,0.0851063829787234,0.0851063829787234,0,HOLD,HOLD,True,deterministic,jitter_30
BTC_20221130T090500Z,2022-11-30 09:05:00+00:00,BTC,58,0.07210644650883202,0.2278623437804156,0.08620689655172414,0.017241379310344827,0,BUY,BUY,False,deterministic,jitter_30
BTC_20221130T091000Z,2022-11-30 09:10:00+00:00,BTC,92,0.03223011895771259,0.21516276907210768,0.05434782608695652,0.021739130434782608,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,72,0.0075859589916136465,0.20760091057691346,0.041666666666666664,0.027777777777777776,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,89,0.03391587871304723,0.24360854423550507,0.0449438202247191,0.02247191011235955,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,107,0.019733045493887963,0.2442166890979866,0.06542056074766354,0.037383177570093455,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,139,0.028848902469755494,0.26890668198599993,0.06474820143884892,0.04316546762589928,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,116,0.028351466906064278,0.27643518250437515,0.06896551724137931,0.0603448275862069,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,134,0.018021612344726694,0.229457875614895,0.04477611940298507,0.022388059701492536,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,159,0.012220031051726633,0.21836241897609968,0.025157232704402517,0.03773584905660377,0,HOLD,HOLD,False,deterministic,jitter_30
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,168,0.013175152627462963,0.18814219441824545,0.02976190476190476,0.011904761904761904,0,HOLD,HOLD,False,deterministic,jitter_30
