window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.0395486581344473,0.17227669969093387,0.03389830508474576,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,77,0.002786044968751725,0.16409240431951028,0.012987012987012988,0.012987012987012988,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,83,0.031119094611740252,0.27279209032187224,0.07228915662650602,0.060240963855421686,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.022612188705815026,0.1886212830591088,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.08405428257231648,0.25027042316208414,0.08771929824561403,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.01942065941693726,0.18039403382311298,0.03125,0.015625,0,BUY,BUY,False,fingpt,baseline
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.033316705065468924,0.09160197570526178,0.0,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.011367500518801905,0.17532420950844324,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,104,0.005208879557008352,0.2431706196575077,0.04807692307692308,0.057692307692307696,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.011241186643019313,0.16373945389929093,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.05981964673000301,0.22688910851112049,0.06060606060606061,0.015151515151515152,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.07491349207703021,0.25501186407845033,0.1,0.03333333333333333,0,BUY,BUY,False,fingpt,baseline
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.00825546622276305,0.061338554828538595,0.0,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.030419726520166033,0.09412813816873518,0.01639344262295082,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.049695717796805455,0.21241406053916762,0.06557377049180328,0.01639344262295082,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.05595789689448525,0.2732818606339568,0.08196721311475409,0.01639344262295082,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,75,0.017699382727344823,0.19094448982390635,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.061903764424261765,0.25553885556703015,0.05970149253731343,0.04477611940298507,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.029325385105151376,0.11255806555450523,0.015384615384615385,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.017573347038705826,0.1655725980477647,0.03125,0.015625,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,118,0.04114238535827498,0.20890228146345485,0.0423728813559322,0.01694915254237288,0,BUY,BUY,False,fingpt,baseline
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.04597709198663039,0.22912672380365898,0.05970149253731343,0.014925373134328358,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.0054391225265270115,0.23917648772539477,0.037037037037037035,0.037037037037037035,0,BUY,BUY,False,fingpt,baseline
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.011060576044744053,0.13298680643021696,0.0,0.016129032258064516,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,87,0.0590032378918138,0.24711073626996427,0.08045977011494253,0.022988505747126436,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.0021655856599581648,0.182896501095527,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,82,0.03808633377775548,0.21339610113297178,0.04878048780487805,0.024390243902439025,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.02036336376689945,0.1997307209405491,0.03076923076923077,0.015384615384615385,0,BUY,BUY,False,fingpt,baseline
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.059798377336583275,0.19044294550095073,0.07246376811594203,0.0,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,85,0.030047447990406945,0.20952887794877284,0.03529411764705882,0.023529411764705882,0,HOLD,HOLD,False,fingpt,baseline
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.012093821973648165,0.15230832120060103,0.0,0.023255813953488372,0,HOLD,HOLD,False,fingpt,baseline
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,102,0.02936095013009272,0.26708277383496254,0.0392156862745098,0.0196078431372549,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,165,0.04514965907896332,0.2896927105625707,0.07272727272727272,0.030303030303030304,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,175,0.010658125084425709,0.2958954851348613,0.05142857142857143,0.03428571428571429,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,181,0.04556188779209035,0.3467157428000843,0.07734806629834254,0.055248618784530384,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,155,0.03052131384460913,0.25104599155636576,0.03870967741935484,0.03225806451612903,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,156,0.056222749274755374,0.2712682022894405,0.038461538461538464,0.02564102564102564,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,133,0.025560152428084616,0.2194372110120428,0.03759398496240601,0.007518796992481203,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,131,0.002576357768564147,0.2074179300473196,0.007633587786259542,0.03816793893129771,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,142,0.0490383366262212,0.2733675852148274,0.04929577464788732,0.028169014084507043,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,247,0.02987809077297386,0.25083347901589564,0.03643724696356275,0.02834008097165992,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,150,0.033118904634999696,0.23964907091277327,0.04,0.02,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,141,0.054534247257343814,0.273954951047924,0.07092198581560284,0.028368794326241134,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,153,0.016742228879593285,0.2893534520905084,0.0392156862745098,0.0457516339869281,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,132,0.005120982054381076,0.22252555178996303,0.015151515151515152,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,150,0.00615069208821901,0.29351567176684107,0.04,0.05333333333333334,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,171,0.010955990055216509,0.3150531976387701,0.05847953216374269,0.05847953216374269,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,140,0.03562440465570292,0.33694580545299263,0.08571428571428572,0.04285714285714286,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,160,0.012881863595976007,0.2443781848277971,0.03125,0.025,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,164,0.005973504683025514,0.2626946954976528,0.024390243902439025,0.054878048780487805,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,150,0.035449670188439364,0.20355540329067362,0.02666666666666667,0.006666666666666667,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,174,-0.01919421593152824,0.2777587287140279,0.022988505747126436,0.05747126436781609,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,274,0.03178792268149961,0.28243093409213466,0.05474452554744526,0.0364963503649635,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,179,0.03924842178171198,0.28501051161182944,0.061452513966480445,0.027932960893854747,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,153,0.015397659824016715,0.31379167198762253,0.058823529411764705,0.05228758169934641,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,149,0.008330009086995101,0.24364755890883075,0.020134228187919462,0.040268456375838924,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,189,0.061153236166795785,0.30479939987482296,0.06878306878306878,0.031746031746031744,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,144,9.019990264073175e-05,0.23547160348095328,0.034722222222222224,0.034722222222222224,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,188,0.06357601092647798,0.3005926129109584,0.09574468085106383,0.026595744680851064,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,157,0.023037921058927532,0.31286785848729215,0.06369426751592357,0.050955414012738856,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,202,0.018333951732844547,0.29305635594166496,0.06435643564356436,0.04455445544554455,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,174,0.03894759342141297,0.2682720403644946,0.040229885057471264,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,124,-0.02574798267995641,0.31029820613296893,0.03225806451612903,0.06451612903225806,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,40,0.043042129662353504,0.08771322201464019,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.04471396264556981,0.1915976117013177,0.03389830508474576,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,77,0.004503106783059498,0.1828517150031682,0.012987012987012988,0.012987012987012988,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,83,0.039631731047979485,0.3234782838394021,0.07228915662650602,0.060240963855421686,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.029539894639399992,0.2083457845096114,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.09580300822282174,0.2827952891861219,0.08771929824561403,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.024105556880385837,0.22475038195820263,0.03125,0.015625,0,BUY,BUY,False,fingpt,sentiment_1.25
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.04164588133183614,0.11450246963157723,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.016169139436959953,0.1985128579881179,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,104,0.0076425676637042654,0.28953883576531436,0.04807692307692308,0.057692307692307696,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.016526756325869665,0.19110790138257164,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.0731717935078918,0.26049578913518184,0.06060606060606061,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.09359823372021,0.30588974196958824,0.1,0.03333333333333333,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.010319332778453805,0.07667319353567323,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.038024658150207544,0.11766017271091896,0.01639344262295082,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.057659090912641306,0.24800369972924183,0.06557377049180328,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.06411238368142579,0.3199084627894878,0.08196721311475409,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,75,0.022161005732292904,0.22648037258691403,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.07092816354845884,0.2985626713524207,0.05970149253731343,0.04477611940298507,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.03632063417193977,0.13835028062074642,0.015384615384615385,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.021904716744757004,0.20667210596140062,0.03125,0.015625,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,118,0.0469951229189696,0.24324907313866662,0.0423728813559322,0.01694915254237288,0,BUY,BUY,False,fingpt,sentiment_1.25
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.054378997430260936,0.26000759499155657,0.05970149253731343,0.014925373134328358,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.010688175546453783,0.2667856362460038,0.037037037037037035,0.037037037037037035,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.01382572005593006,0.16623350803777112,0.0,0.016129032258064516,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,87,0.06991416936601114,0.2791138206392649,0.08045977011494253,0.022988505747126436,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.0027069820749476936,0.22862062636940875,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,82,0.04364159900308923,0.25121838818299963,0.04878048780487805,0.024390243902439025,0,BUY,BUY,False,fingpt,sentiment_1.25
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.02653565559034732,0.2277711684466037,0.03076923076923077,0.015384615384615385,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.07222633230486425,0.22706418700984798,0.07246376811594203,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,85,0.0365124526461038,0.2478065044404895,0.03529411764705882,0.023529411764705882,0,HOLD,HOLD,False,fingpt,sentiment_1.25
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.015117277467060196,0.1903854015007513,0.0,0.023255813953488372,0,HOLD,HOLD,False,fingpt,sentiment_1.25
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,102,0.034074605835199924,0.28825551140145517,0.0392156862745098,0.0196078431372549,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,165,0.05274830229411069,0.3208726929137081,0.07272727272727272,0.030303030303030304,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,175,0.013779978613768288,0.3284350179981313,0.05142857142857143,0.03428571428571429,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,181,0.05458937337344193,0.37781704698950996,0.07734806629834254,0.055248618784530384,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,155,0.03922169566034306,0.2739027907014212,0.03870967741935484,0.03225806451612903,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,156,0.06390843986838053,0.291588797311922,0.038461538461538464,0.02564102564102564,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,133,0.02960106479424169,0.24599169953056446,0.03759398496240601,0.007518796992481203,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,131,0.004575566061637307,0.2374642676989886,0.007633587786259542,0.03816793893129771,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,142,0.05652817587768263,0.2990007279284583,0.04929577464788732,0.028169014084507043,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,247,0.03392178682338913,0.2742179928122379,0.03643724696356275,0.02834008097165992,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,150,0.0399863199330866,0.2663264963253975,0.04,0.02,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,141,0.06281674719012689,0.3003178083603324,0.07092198581560284,0.028368794326241134,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,153,0.01883081231856703,0.32544395233353424,0.0392156862745098,0.0457516339869281,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,132,0.006895463373935332,0.24431257510669624,0.015151515151515152,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,150,0.01337287498327591,0.32283695924500777,0.04,0.05333333333333334,0,HOLD,HOLD,False,fingpt,sentiment_1.5
